schema_version,run_label,experiment_id,scope,instance,seed,algorithm,operator_profile,repository_revision,repository_dirty,algorithm_source_sha256,configuration_sha256,instance_sha256,stage00_manifest_sha256,environment_sha256,reference_vrp_evrp_hub_revision,reference_vrp_evrp_hub_dirty,reference_py_ga_vrptw_revision,reference_py_ga_vrptw_dirty,start_utc,end_utc,time_limit_seconds,max_iterations,threads,objective_schema,objective_key,vehicle_count,total_distance,total_charging_time,charging_count,runtime_seconds,first_feasible_time,best_time,iterations,effective_iterations,accepted_moves,improving_moves,rejected_moves,charging_subproblem_calls,trace_started_calls,trace_completed_calls,trace_exact_calls,trace_cache_hits,trace_precomputed_routes,trace_route_evaluations,trace_deadline_events,trace_reconciliation_status,peak_tracemalloc_bytes,peak_rss_bytes,status,feasible,failure_reason,raw_path,solution_path,trace_path,event_path,environment_path
1,stage03_measurement_formal01,c106C15-alns_stage02_constraint_guided-2015,formal,c106C15,2015,ALNS_STAGE02_CONSTRAINT_GUIDED,stage02_constraint_guided,44b932fba181327b08895693ec5b3fd78831a818,False,380c6e5877faec191d00c501af697deb073d861a644b2fb71e106c31a6c4fca6,50ed2d642f7e5ab1c495f9d43526dbc7ced2cb6e3521d8207719409066db928a,eba58a458a9fd13ae8fd404df8db1d04e49271326316256ee060468048881a86,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,2e11193dd7ce59a69dbe2754cc26eb09487348c475ea0ffccf60c8e1ca515429,e3a890065105f978187e532642c4442522215e02,False,8e005caaaf6471a4505588d88c7f0f5e0d4ebffa,False,2026-07-13T15:36:24.531073+00:00,2026-07-13T15:36:26.684867+00:00,30.0,1000,1,"vehicles,distance,charging_time,charging_count","[3, 298.193048757, 466.827628929, 2]",3,298.1930487570892,466.82762892941594,2,2.1465589579893276,0.032559540995862335,0.8699548750009853,1000,1000,719,19,281,4394,4394,4394,4394,103102,8,107504,0,pass,,745390080,feasible,True,,raw/c106C15-alns_stage02_constraint_guided-2015.json,solutions/c106C15-alns_stage02_constraint_guided-2015.json,traces/c106C15-alns_stage02_constraint_guided-2015.json,events/c106C15-alns_stage02_constraint_guided-2015.jsonl,environments/c106C15-alns_stage02_constraint_guided-2015.json
1,stage03_measurement_formal01,c106C15-alns_stage02_constraint_guided-2016,formal,c106C15,2016,ALNS_STAGE02_CONSTRAINT_GUIDED,stage02_constraint_guided,44b932fba181327b08895693ec5b3fd78831a818,False,380c6e5877faec191d00c501af697deb073d861a644b2fb71e106c31a6c4fca6,50ed2d642f7e5ab1c495f9d43526dbc7ced2cb6e3521d8207719409066db928a,eba58a458a9fd13ae8fd404df8db1d04e49271326316256ee060468048881a86,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,14643465c858dae71e455c14c90652a1663c34034f87c42957c045e1af138553,e3a890065105f978187e532642c4442522215e02,False,8e005caaaf6471a4505588d88c7f0f5e0d4ebffa,False,2026-07-13T15:36:27.348815+00:00,2026-07-13T15:36:29.715312+00:00,30.0,1000,1,"vehicles,distance,charging_time,charging_count","[3, 275.133168873, 437.989595186, 2]",3,275.1331688731623,437.989595186203,2,2.3597793749941047,0.03251787499175407,2.1211441670020577,1000,1000,684,22,316,4930,4930,4930,4930,103619,27,108576,0,pass,,807501824,feasible,True,,raw/c106C15-alns_stage02_constraint_guided-2016.json,solutions/c106C15-alns_stage02_constraint_guided-2016.json,traces/c106C15-alns_stage02_constraint_guided-2016.json,events/c106C15-alns_stage02_constraint_guided-2016.jsonl,environments/c106C15-alns_stage02_constraint_guided-2016.json
1,stage03_measurement_formal01,r101_21-alns_stage02_constraint_guided-2014,formal,r101_21,2014,ALNS_STAGE02_CONSTRAINT_GUIDED,stage02_constraint_guided,44b932fba181327b08895693ec5b3fd78831a818,False,380c6e5877faec191d00c501af697deb073d861a644b2fb71e106c31a6c4fca6,50ed2d642f7e5ab1c495f9d43526dbc7ced2cb6e3521d8207719409066db928a,0e5a3dffffbd3c516b528ef32ba1a488b817d2f151fc3e8c81023814de1c103a,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,c68db7db97e008e9029f1dc142e53a5b1adf6877b82c651df4cb6b281795346e,e3a890065105f978187e532642c4442522215e02,False,8e005caaaf6471a4505588d88c7f0f5e0d4ebffa,False,2026-07-13T15:38:15.262922+00:00,2026-07-13T15:38:45.274517+00:00,30.0,1000,1,"vehicles,distance,charging_time,charging_count","[21, 1819.250457558, 442.395748859, 26]",21,1819.2504575580936,442.39574885865443,26,30.009655791989644,0.5223712499864632,6.910447292000754,43,43,20,7,23,2101,2101,2101,2101,5434,78,7613,9,pass,,1209827328,feasible,True,,raw/r101_21-alns_stage02_constraint_guided-2014.json,solutions/r101_21-alns_stage02_constraint_guided-2014.json,traces/r101_21-alns_stage02_constraint_guided-2014.json,events/r101_21-alns_stage02_constraint_guided-2014.jsonl,environments/r101_21-alns_stage02_constraint_guided-2014.json
1,stage03_measurement_formal01,r101_21-alns_stage02_constraint_guided-2015,formal,r101_21,2015,ALNS_STAGE02_CONSTRAINT_GUIDED,stage02_constraint_guided,44b932fba181327b08895693ec5b3fd78831a818,False,380c6e5877faec191d00c501af697deb073d861a644b2fb71e106c31a6c4fca6,50ed2d642f7e5ab1c495f9d43526dbc7ced2cb6e3521d8207719409066db928a,0e5a3dffffbd3c516b528ef32ba1a488b817d2f151fc3e8c81023814de1c103a,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,64d12286b42bafa6656308c23bbde0b364cfd3e189801f2d40aece3cd1ed7a60,e3a890065105f978187e532642c4442522215e02,False,8e005caaaf6471a4505588d88c7f0f5e0d4ebffa,False,2026-07-13T15:38:45.634227+00:00,2026-07-13T15:39:15.642234+00:00,30.0,1000,1,"vehicles,distance,charging_time,charging_count","[20, 1799.548688513, 463.254013128, 27]",20,1799.5486885134083,463.25401312804536,27,30.004169708001427,0.5204731249978067,2.5298662499990314,55,55,26,8,29,1989,1989,1989,1989,5804,78,7871,9,pass,,1209827328,feasible,True,,raw/r101_21-alns_stage02_constraint_guided-2015.json,solutions/r101_21-alns_stage02_constraint_guided-2015.json,traces/r101_21-alns_stage02_constraint_guided-2015.json,events/r101_21-alns_stage02_constraint_guided-2015.jsonl,environments/r101_21-alns_stage02_constraint_guided-2015.json
1,stage03_measurement_formal01,r101_21-alns_stage02_constraint_guided-2016,formal,r101_21,2016,ALNS_STAGE02_CONSTRAINT_GUIDED,stage02_constraint_guided,44b932fba181327b08895693ec5b3fd78831a818,False,380c6e5877faec191d00c501af697deb073d861a644b2fb71e106c31a6c4fca6,50ed2d642f7e5ab1c495f9d43526dbc7ced2cb6e3521d8207719409066db928a,0e5a3dffffbd3c516b528ef32ba1a488b817d2f151fc3e8c81023814de1c103a,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,5b7ac2327fa8836e223ad23c4d964f26f5fd18ee4ac3e87b1e956a850f277903,e3a890065105f978187e532642c4442522215e02,False,8e005caaaf6471a4505588d88c7f0f5e0d4ebffa,False,2026-07-13T15:39:15.927931+00:00,2026-07-13T15:39:45.946655+00:00,30.0,1000,1,"vehicles,distance,charging_time,charging_count","[21, 1819.250457558, 442.395748859, 26]",21,1819.2504575580936,442.39574885865443,26,30.015205875009997,0.5216143750003539,8.842759250008385,58,58,25,9,33,2094,2094,2094,2094,13465,78,15637,9,pass,,1209827328,feasible,True,,raw/r101_21-alns_stage02_constraint_guided-2016.json,solutions/r101_21-alns_stage02_constraint_guided-2016.json,traces/r101_21-alns_stage02_constraint_guided-2016.json,events/r101_21-alns_stage02_constraint_guided-2016.jsonl,environments/r101_21-alns_stage02_constraint_guided-2016.json
1,stage03_measurement_formal01,r103C10-alns_stage02_constraint_guided-2014,formal,r103C10,2014,ALNS_STAGE02_CONSTRAINT_GUIDED,stage02_constraint_guided,44b932fba181327b08895693ec5b3fd78831a818,False,380c6e5877faec191d00c501af697deb073d861a644b2fb71e106c31a6c4fca6,50ed2d642f7e5ab1c495f9d43526dbc7ced2cb6e3521d8207719409066db928a,00debfb0e1fa34796b1644a045a064f52cb1f35052df9faa485db4b4f5ff512e,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,3c33eac758302ecedaf8cd26fed48e06fc135ab2515e9049a51be0ec7135581a,e3a890065105f978187e532642c4442522215e02,False,8e005caaaf6471a4505588d88c7f0f5e0d4ebffa,False,2026-07-13T15:36:16.044070+00:00,2026-07-13T15:36:16.842573+00:00,30.0,1000,1,"vehicles,distance,charging_time,charging_count","[2, 209.465301215, 47.758552329, 2]",2,209.46530121548315,47.75855232877666,2,0.7958143339928938,0.022544666993780993,0.31556904199533165,1000,1000,758,7,242,1312,1312,1312,1312,29151,249,30712,0,pass,,724484096,feasible,True,,raw/r103C10-alns_stage02_constraint_guided-2014.json,solutions/r103C10-alns_stage02_constraint_guided-2014.json,traces/r103C10-alns_stage02_constraint_guided-2014.json,events/r103C10-alns_stage02_constraint_guided-2014.jsonl,environments/r103C10-alns_stage02_constraint_guided-2014.json
1,stage03_measurement_formal01,r103C10-alns_stage02_constraint_guided-2015,formal,r103C10,2015,ALNS_STAGE02_CONSTRAINT_GUIDED,stage02_constraint_guided,44b932fba181327b08895693ec5b3fd78831a818,False,380c6e5877faec191d00c501af697deb073d861a644b2fb71e106c31a6c4fca6,50ed2d642f7e5ab1c495f9d43526dbc7ced2cb6e3521d8207719409066db928a,00debfb0e1fa34796b1644a045a064f52cb1f35052df9faa485db4b4f5ff512e,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,712d10dcef01d995dba69cfb6ed3f28dcd04f732c1a2d75534dffe8d095e1d68,e3a890065105f978187e532642c4442522215e02,False,8e005caaaf6471a4505588d88c7f0f5e0d4ebffa,False,2026-07-13T15:36:17.071678+00:00,2026-07-13T15:36:18.109100+00:00,30.0,1000,1,"vehicles,distance,charging_time,charging_count","[2, 207.051154172, 49.247992351, 3]",2,207.0511541721048,49.24799235093133,3,1.0353523750090972,0.02260670901159756,0.168289042005199,1000,1000,601,71,399,2062,2062,2062,2062,33129,237,35428,0,pass,,724484096,feasible,True,,raw/r103C10-alns_stage02_constraint_guided-2015.json,solutions/r103C10-alns_stage02_constraint_guided-2015.json,traces/r103C10-alns_stage02_constraint_guided-2015.json,events/r103C10-alns_stage02_constraint_guided-2015.jsonl,environments/r103C10-alns_stage02_constraint_guided-2015.json
1,stage03_measurement_formal01,r103C10-alns_stage02_constraint_guided-2016,formal,r103C10,2016,ALNS_STAGE02_CONSTRAINT_GUIDED,stage02_constraint_guided,44b932fba181327b08895693ec5b3fd78831a818,False,380c6e5877faec191d00c501af697deb073d861a644b2fb71e106c31a6c4fca6,50ed2d642f7e5ab1c495f9d43526dbc7ced2cb6e3521d8207719409066db928a,00debfb0e1fa34796b1644a045a064f52cb1f35052df9faa485db4b4f5ff512e,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,7a33d981160751df34a480d48671e1a44b64fed0c2a760be6f379a12f6c4a616,e3a890065105f978187e532642c4442522215e02,False,8e005caaaf6471a4505588d88c7f0f5e0d4ebffa,False,2026-07-13T15:36:18.355538+00:00,2026-07-13T15:36:19.558626+00:00,30.0,1000,1,"vehicles,distance,charging_time,charging_count","[2, 207.051154172, 49.247992351, 3]",2,207.0511541721048,49.24799235093133,3,1.2006829169986304,0.022599792006076314,0.243482584002777,1000,1000,710,54,290,2304,2304,2304,2304,29597,189,32090,0,pass,,724484096,feasible,True,,raw/r103C10-alns_stage02_constraint_guided-2016.json,solutions/r103C10-alns_stage02_constraint_guided-2016.json,traces/r103C10-alns_stage02_constraint_guided-2016.json,events/r103C10-alns_stage02_constraint_guided-2016.jsonl,environments/r103C10-alns_stage02_constraint_guided-2016.json
1,stage03_measurement_formal01,r105C15-alns_stage02_constraint_guided-2014,formal,r105C15,2014,ALNS_STAGE02_CONSTRAINT_GUIDED,stage02_constraint_guided,44b932fba181327b08895693ec5b3fd78831a818,False,380c6e5877faec191d00c501af697deb073d861a644b2fb71e106c31a6c4fca6,50ed2d642f7e5ab1c495f9d43526dbc7ced2cb6e3521d8207719409066db928a,937f3e630e6afef1a148dc223dd1d6ad2d11cfff557803e68a50e981e3ceaa44,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,34081af8d566284dfcfbeb2edc4216f6660ef6f0051c2a3fce286aed359ee455,e3a890065105f978187e532642c4442522215e02,False,8e005caaaf6471a4505588d88c7f0f5e0d4ebffa,False,2026-07-13T15:36:30.375793+00:00,2026-07-13T15:36:32.325768+00:00,30.0,1000,1,"vehicles,distance,charging_time,charging_count","[4, 336.1536021, 80.684092212, 4]",4,336.1536020996758,80.68409221221032,4,1.9431613749911776,0.08230850000109058,0.663493040992762,1000,1000,884,30,116,2345,2345,2345,2345,77999,8,80352,0,pass,,876756992,feasible,True,,raw/r105C15-alns_stage02_constraint_guided-2014.json,solutions/r105C15-alns_stage02_constraint_guided-2014.json,traces/r105C15-alns_stage02_constraint_guided-2014.json,events/r105C15-alns_stage02_constraint_guided-2014.jsonl,environments/r105C15-alns_stage02_constraint_guided-2014.json
1,stage03_measurement_formal01,r105C15-alns_stage02_constraint_guided-2015,formal,r105C15,2015,ALNS_STAGE02_CONSTRAINT_GUIDED,stage02_constraint_guided,44b932fba181327b08895693ec5b3fd78831a818,False,380c6e5877faec191d00c501af697deb073d861a644b2fb71e106c31a6c4fca6,50ed2d642f7e5ab1c495f9d43526dbc7ced2cb6e3521d8207719409066db928a,937f3e630e6afef1a148dc223dd1d6ad2d11cfff557803e68a50e981e3ceaa44,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,9b71d349bef0ff48d8a6fbdc65523997ba8d8c519442d3ca89ba9d7fef5d31c1,e3a890065105f978187e532642c4442522215e02,False,8e005caaaf6471a4505588d88c7f0f5e0d4ebffa,False,2026-07-13T15:36:32.834155+00:00,2026-07-13T15:36:35.200118+00:00,30.0,1000,1,"vehicles,distance,charging_time,charging_count","[4, 338.888543976, 80.684092212, 4]",4,338.8885439761397,80.68409221221032,4,2.36084079099237,0.08268716599559411,0.8815141660015797,1000,1000,771,34,229,3123,3123,3123,3123,77109,33,80265,0,pass,,918781952,feasible,True,,raw/r105C15-alns_stage02_constraint_guided-2015.json,solutions/r105C15-alns_stage02_constraint_guided-2015.json,traces/r105C15-alns_stage02_constraint_guided-2015.json,events/r105C15-alns_stage02_constraint_guided-2015.jsonl,environments/r105C15-alns_stage02_constraint_guided-2015.json
1,stage03_measurement_formal01,r105C15-alns_stage02_constraint_guided-2016,formal,r105C15,2016,ALNS_STAGE02_CONSTRAINT_GUIDED,stage02_constraint_guided,44b932fba181327b08895693ec5b3fd78831a818,False,380c6e5877faec191d00c501af697deb073d861a644b2fb71e106c31a6c4fca6,50ed2d642f7e5ab1c495f9d43526dbc7ced2cb6e3521d8207719409066db928a,937f3e630e6afef1a148dc223dd1d6ad2d11cfff557803e68a50e981e3ceaa44,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,c4c70b081693b9dd6508164def82edb9bc11ba0c42efdff26827f47659164e49,e3a890065105f978187e532642c4442522215e02,False,8e005caaaf6471a4505588d88c7f0f5e0d4ebffa,False,2026-07-13T15:36:35.718705+00:00,2026-07-13T15:36:38.237441+00:00,30.0,1000,1,"vehicles,distance,charging_time,charging_count","[4, 336.1536021, 80.684092212, 4]",4,336.1536020996758,80.68409221221032,4,2.5133660830033477,0.08281004200398456,1.4602517080056714,1000,1000,817,39,183,3397,3397,3397,3397,74164,11,77572,0,pass,,970014720,feasible,True,,raw/r105C15-alns_stage02_constraint_guided-2016.json,solutions/r105C15-alns_stage02_constraint_guided-2016.json,traces/r105C15-alns_stage02_constraint_guided-2016.json,events/r105C15-alns_stage02_constraint_guided-2016.jsonl,environments/r105C15-alns_stage02_constraint_guided-2016.json
1,stage03_measurement_formal01,r105C5-alns_stage02_constraint_guided-2014,formal,r105C5,2014,ALNS_STAGE02_CONSTRAINT_GUIDED,stage02_constraint_guided,44b932fba181327b08895693ec5b3fd78831a818,False,380c6e5877faec191d00c501af697deb073d861a644b2fb71e106c31a6c4fca6,50ed2d642f7e5ab1c495f9d43526dbc7ced2cb6e3521d8207719409066db928a,eb27ec04e799ee6d39dee3d66f15128e197811afa8c664295acbdf6444176434,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,18bac09d872478484b6ea6f822b27818455d00fb8c4e42ee872b06c2e1e19f6f,e3a890065105f978187e532642c4442522215e02,False,8e005caaaf6471a4505588d88c7f0f5e0d4ebffa,False,2026-07-13T15:36:09.959240+00:00,2026-07-13T15:36:10.054977+00:00,30.0,1000,1,"vehicles,distance,charging_time,charging_count","[2, 156.082069464, 44.159902941, 2]",2,156.08206946417084,44.159902941361445,2,0.09513195800536778,0.0023787079990142956,0.0023787079990142956,1000,1000,876,3,124,72,72,72,72,7829,0,7901,0,pass,,724484096,feasible,True,,raw/r105C5-alns_stage02_constraint_guided-2014.json,solutions/r105C5-alns_stage02_constraint_guided-2014.json,traces/r105C5-alns_stage02_constraint_guided-2014.json,events/r105C5-alns_stage02_constraint_guided-2014.jsonl,environments/r105C5-alns_stage02_constraint_guided-2014.json
1,stage03_measurement_formal01,r105C5-alns_stage02_constraint_guided-2015,formal,r105C5,2015,ALNS_STAGE02_CONSTRAINT_GUIDED,stage02_constraint_guided,44b932fba181327b08895693ec5b3fd78831a818,False,380c6e5877faec191d00c501af697deb073d861a644b2fb71e106c31a6c4fca6,50ed2d642f7e5ab1c495f9d43526dbc7ced2cb6e3521d8207719409066db928a,eb27ec04e799ee6d39dee3d66f15128e197811afa8c664295acbdf6444176434,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,4ba78eb23b8b0e21e93a074308912ac3554467a05f04fa0413a7f25f6838d822,e3a890065105f978187e532642c4442522215e02,False,8e005caaaf6471a4505588d88c7f0f5e0d4ebffa,False,2026-07-13T15:36:10.143812+00:00,2026-07-13T15:36:10.238690+00:00,30.0,1000,1,"vehicles,distance,charging_time,charging_count","[2, 156.082069464, 44.159902941, 2]",2,156.08206946417084,44.159902941361445,2,0.09416579100070521,0.0023822910006856546,0.0023822910006856546,1000,1000,890,3,110,72,72,72,72,7801,0,7873,0,pass,,724484096,feasible,True,,raw/r105C5-alns_stage02_constraint_guided-2015.json,solutions/r105C5-alns_stage02_constraint_guided-2015.json,traces/r105C5-alns_stage02_constraint_guided-2015.json,events/r105C5-alns_stage02_constraint_guided-2015.jsonl,environments/r105C5-alns_stage02_constraint_guided-2015.json
1,stage03_measurement_formal01,r105C5-alns_stage02_constraint_guided-2016,formal,r105C5,2016,ALNS_STAGE02_CONSTRAINT_GUIDED,stage02_constraint_guided,44b932fba181327b08895693ec5b3fd78831a818,False,380c6e5877faec191d00c501af697deb073d861a644b2fb71e106c31a6c4fca6,50ed2d642f7e5ab1c495f9d43526dbc7ced2cb6e3521d8207719409066db928a,eb27ec04e799ee6d39dee3d66f15128e197811afa8c664295acbdf6444176434,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,c6f2194935fc05838da61161b16578dda21b3af1906d011ba89e1278dc7436a7,e3a890065105f978187e532642c4442522215e02,False,8e005caaaf6471a4505588d88c7f0f5e0d4ebffa,False,2026-07-13T15:36:10.329778+00:00,2026-07-13T15:36:10.425731+00:00,30.0,1000,1,"vehicles,distance,charging_time,charging_count","[2, 156.082069464, 44.159902941, 2]",2,156.08206946417084,44.159902941361445,2,0.09521270799450576,0.0024087920028250664,0.0024087920028250664,1000,1000,881,5,119,72,72,72,72,7868,0,7940,0,pass,,724484096,feasible,True,,raw/r105C5-alns_stage02_constraint_guided-2016.json,solutions/r105C5-alns_stage02_constraint_guided-2016.json,traces/r105C5-alns_stage02_constraint_guided-2016.json,events/r105C5-alns_stage02_constraint_guided-2016.jsonl,environments/r105C5-alns_stage02_constraint_guided-2016.json
1,stage03_measurement_formal01,rc101_21-alns_stage02_constraint_guided-2014,formal,rc101_21,2014,ALNS_STAGE02_CONSTRAINT_GUIDED,stage02_constraint_guided,44b932fba181327b08895693ec5b3fd78831a818,False,380c6e5877faec191d00c501af697deb073d861a644b2fb71e106c31a6c4fca6,50ed2d642f7e5ab1c495f9d43526dbc7ced2cb6e3521d8207719409066db928a,272a3e58d53d4ba9516f01506164cf8a9b98bfeeb8dbd1fd62f6557e4c98e3a1,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,8e4d65f43ad9636e55d9c59484574f882f9dd2ecd08a139e09a82481141a9a42,e3a890065105f978187e532642c4442522215e02,False,8e005caaaf6471a4505588d88c7f0f5e0d4ebffa,False,2026-07-13T15:39:46.383850+00:00,2026-07-13T15:40:16.393787+00:00,30.0,1000,1,"vehicles,distance,charging_time,charging_count","[19, 1967.498078739, 339.208415916, 20]",19,1967.4980787393333,339.2084159158358,20,30.005342666001525,0.5163800830050604,23.583212791010737,28,28,14,10,14,2240,2240,2240,2240,5306,96,7642,5,pass,,1209827328,feasible,True,,raw/rc101_21-alns_stage02_constraint_guided-2014.json,solutions/rc101_21-alns_stage02_constraint_guided-2014.json,traces/rc101_21-alns_stage02_constraint_guided-2014.json,events/rc101_21-alns_stage02_constraint_guided-2014.jsonl,environments/rc101_21-alns_stage02_constraint_guided-2014.json
1,stage03_measurement_formal01,rc101_21-alns_stage02_constraint_guided-2015,formal,rc101_21,2015,ALNS_STAGE02_CONSTRAINT_GUIDED,stage02_constraint_guided,44b932fba181327b08895693ec5b3fd78831a818,False,380c6e5877faec191d00c501af697deb073d861a644b2fb71e106c31a6c4fca6,50ed2d642f7e5ab1c495f9d43526dbc7ced2cb6e3521d8207719409066db928a,272a3e58d53d4ba9516f01506164cf8a9b98bfeeb8dbd1fd62f6557e4c98e3a1,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,552e83d2a87eef9ae305e3d699dd98c361a463fccd7f868c61ac651bd28f55a9,e3a890065105f978187e532642c4442522215e02,False,8e005caaaf6471a4505588d88c7f0f5e0d4ebffa,False,2026-07-13T15:40:16.616744+00:00,2026-07-13T15:40:46.628247+00:00,30.0,1000,1,"vehicles,distance,charging_time,charging_count","[19, 1925.362709303, 325.819224421, 19]",19,1925.3627093025516,325.8192244207476,19,30.00847195800452,0.5167396670003654,22.839694833004614,34,34,15,10,19,2225,2225,2225,2225,5355,96,7676,9,pass,,1209827328,feasible,True,,raw/rc101_21-alns_stage02_constraint_guided-2015.json,solutions/rc101_21-alns_stage02_constraint_guided-2015.json,traces/rc101_21-alns_stage02_constraint_guided-2015.json,events/rc101_21-alns_stage02_constraint_guided-2015.jsonl,environments/rc101_21-alns_stage02_constraint_guided-2015.json
1,stage03_measurement_formal01,rc101_21-alns_stage02_constraint_guided-2016,formal,rc101_21,2016,ALNS_STAGE02_CONSTRAINT_GUIDED,stage02_constraint_guided,44b932fba181327b08895693ec5b3fd78831a818,False,380c6e5877faec191d00c501af697deb073d861a644b2fb71e106c31a6c4fca6,50ed2d642f7e5ab1c495f9d43526dbc7ced2cb6e3521d8207719409066db928a,272a3e58d53d4ba9516f01506164cf8a9b98bfeeb8dbd1fd62f6557e4c98e3a1,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,8cb9e86a9910383b9227e41caf5bba88d7bca98747fe815e0de2c5f3eb878384,e3a890065105f978187e532642c4442522215e02,False,8e005caaaf6471a4505588d88c7f0f5e0d4ebffa,False,2026-07-13T15:40:46.920795+00:00,2026-07-13T15:41:16.925707+00:00,30.0,1000,1,"vehicles,distance,charging_time,charging_count","[20, 2011.439497301, 375.718229529, 21]",20,2011.4394973010783,375.71822952875686,21,30.001434582998627,0.5202767919981852,29.090239750003093,28,28,16,11,12,2269,2269,2269,2269,3967,96,6332,7,pass,,1209827328,feasible,True,,raw/rc101_21-alns_stage02_constraint_guided-2016.json,solutions/rc101_21-alns_stage02_constraint_guided-2016.json,traces/rc101_21-alns_stage02_constraint_guided-2016.json,events/rc101_21-alns_stage02_constraint_guided-2016.jsonl,environments/rc101_21-alns_stage02_constraint_guided-2016.json
1,stage03_measurement_formal01,rc102C10-alns_stage02_constraint_guided-2014,formal,rc102C10,2014,ALNS_STAGE02_CONSTRAINT_GUIDED,stage02_constraint_guided,44b932fba181327b08895693ec5b3fd78831a818,False,380c6e5877faec191d00c501af697deb073d861a644b2fb71e106c31a6c4fca6,50ed2d642f7e5ab1c495f9d43526dbc7ced2cb6e3521d8207719409066db928a,b85edffa9a896007203a8f6688731b66fcaeedada2b6deae0a3e3ca4a1a0d1a6,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,922747a0c60210d4d3c4f9aa167840cf1adf2caa75c959be083b12d6cc9a5e63,e3a890065105f978187e532642c4442522215e02,False,8e005caaaf6471a4505588d88c7f0f5e0d4ebffa,False,2026-07-13T15:36:19.795616+00:00,2026-07-13T15:36:20.210570+00:00,30.0,1000,1,"vehicles,distance,charging_time,charging_count","[4, 423.510181924, 69.382613231, 3]",4,423.5101819239308,69.38261323056489,3,0.4128006670071045,0.013761750000412576,0.013761750000412576,1000,1000,779,21,221,718,718,718,718,35067,26,35811,0,pass,,724484096,feasible,True,,raw/rc102C10-alns_stage02_constraint_guided-2014.json,solutions/rc102C10-alns_stage02_constraint_guided-2014.json,traces/rc102C10-alns_stage02_constraint_guided-2014.json,events/rc102C10-alns_stage02_constraint_guided-2014.jsonl,environments/rc102C10-alns_stage02_constraint_guided-2014.json
1,stage03_measurement_formal01,rc102C10-alns_stage02_constraint_guided-2015,formal,rc102C10,2015,ALNS_STAGE02_CONSTRAINT_GUIDED,stage02_constraint_guided,44b932fba181327b08895693ec5b3fd78831a818,False,380c6e5877faec191d00c501af697deb073d861a644b2fb71e106c31a6c4fca6,50ed2d642f7e5ab1c495f9d43526dbc7ced2cb6e3521d8207719409066db928a,b85edffa9a896007203a8f6688731b66fcaeedada2b6deae0a3e3ca4a1a0d1a6,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,2396d0b76559b83d49b983c01915e9cd3dfca0f17d11b4d765f380456a034e9f,e3a890065105f978187e532642c4442522215e02,False,8e005caaaf6471a4505588d88c7f0f5e0d4ebffa,False,2026-07-13T15:36:20.468518+00:00,2026-07-13T15:36:20.882584+00:00,30.0,1000,1,"vehicles,distance,charging_time,charging_count","[4, 423.510181924, 69.382613231, 3]",4,423.5101819239308,69.38261323056489,3,0.4115909579995787,0.013664750003954396,0.013664750003954396,1000,1000,786,24,214,709,709,709,709,35479,28,36216,0,pass,,724484096,feasible,True,,raw/rc102C10-alns_stage02_constraint_guided-2015.json,solutions/rc102C10-alns_stage02_constraint_guided-2015.json,traces/rc102C10-alns_stage02_constraint_guided-2015.json,events/rc102C10-alns_stage02_constraint_guided-2015.jsonl,environments/rc102C10-alns_stage02_constraint_guided-2015.json
