schema_version,run_label,experiment_id,scope,instance,seed,algorithm,operator_profile,repository_revision,repository_dirty,algorithm_source_sha256,configuration_sha256,instance_sha256,stage00_manifest_sha256,environment_sha256,reference_vrp_evrp_hub_revision,reference_vrp_evrp_hub_dirty,reference_py_ga_vrptw_revision,reference_py_ga_vrptw_dirty,start_utc,end_utc,time_limit_seconds,max_iterations,threads,objective_schema,objective_key,vehicle_count,total_distance,total_charging_time,charging_count,runtime_seconds,first_feasible_time,best_time,iterations,effective_iterations,accepted_moves,improving_moves,rejected_moves,charging_subproblem_calls,trace_started_calls,trace_completed_calls,trace_exact_calls,trace_cache_hits,trace_precomputed_routes,trace_route_evaluations,trace_deadline_events,trace_screening_calls,trace_screening_passes,trace_screening_rejections,trace_screening_cache_hits,trace_screening_exact_call_blocked,trace_screening_reason_counts,trace_reconciliation_status,peak_tracemalloc_bytes,peak_rss_bytes,status,feasible,failure_reason,raw_path,solution_path,trace_path,event_path,environment_path
1,stage031_cheap_screening_formal01,c106C15-alns_stage02_constraint_guided-2015,formal,c106C15,2015,ALNS_STAGE02_CONSTRAINT_GUIDED,stage02_constraint_guided,0c7b67d6f0b038d803ac018fe78d827ff85f93da,False,5f2508b8a49aa0d538c56e3bf2c45ad03534e7d9eec3cc935b786488d2655c61,e1840ebd3945bac63a1a1db5e13438dc2d1aad0b75fff316f3a4685d50583551,eba58a458a9fd13ae8fd404df8db1d04e49271326316256ee060468048881a86,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,fe1207d4fbdf509c0e4fedcc4d90b16f45da3635ce3eaddeedbd432f6e026e1e,e3a890065105f978187e532642c4442522215e02,False,8e005caaaf6471a4505588d88c7f0f5e0d4ebffa,False,2026-07-13T21:34:45.481405+00:00,2026-07-13T21:34:48.334174+00:00,30.0,1000,1,"vehicles,distance,charging_time,charging_count","[3, 298.193048757, 466.827628929, 2]",3,298.1930487570892,466.82762892941594,2,2.8211980420019245,0.01808116699976381,0.7301000000006752,1000,1000,719,19,281,1414,1414,1414,1414,54105,8,55527,0,178753,72434,4775,101544,106319,"{""forward_time_window_prefilter"": 106319}",pass,,4725800960,feasible,True,,raw/c106C15-alns_stage02_constraint_guided-2015.json,solutions/c106C15-alns_stage02_constraint_guided-2015.json,traces/c106C15-alns_stage02_constraint_guided-2015.json,events/c106C15-alns_stage02_constraint_guided-2015.jsonl,environments/c106C15-alns_stage02_constraint_guided-2015.json
1,stage031_cheap_screening_formal01,c106C15-alns_stage02_constraint_guided-2016,formal,c106C15,2016,ALNS_STAGE02_CONSTRAINT_GUIDED,stage02_constraint_guided,0c7b67d6f0b038d803ac018fe78d827ff85f93da,False,5f2508b8a49aa0d538c56e3bf2c45ad03534e7d9eec3cc935b786488d2655c61,e1840ebd3945bac63a1a1db5e13438dc2d1aad0b75fff316f3a4685d50583551,eba58a458a9fd13ae8fd404df8db1d04e49271326316256ee060468048881a86,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,36bdb75053d72005e1d872a5181da41694e427aeead66c5c4cdf40701544bc17,e3a890065105f978187e532642c4442522215e02,False,8e005caaaf6471a4505588d88c7f0f5e0d4ebffa,False,2026-07-13T21:34:51.574782+00:00,2026-07-13T21:34:54.705133+00:00,30.0,1000,1,"vehicles,distance,charging_time,charging_count","[3, 275.133168873, 437.989595186, 2]",3,275.1331688731623,437.989595186203,2,3.1001062499999534,0.01790820799942594,2.8004568750038743,1000,1000,684,22,316,1756,1756,1756,1756,56073,27,57856,0,186783,77624,5459,103700,109159,"{""forward_time_window_prefilter"": 109159}",pass,,5014192128,feasible,True,,raw/c106C15-alns_stage02_constraint_guided-2016.json,solutions/c106C15-alns_stage02_constraint_guided-2016.json,traces/c106C15-alns_stage02_constraint_guided-2016.json,events/c106C15-alns_stage02_constraint_guided-2016.jsonl,environments/c106C15-alns_stage02_constraint_guided-2016.json
1,stage031_cheap_screening_formal01,r101_21-alns_stage02_constraint_guided-2014,formal,r101_21,2014,ALNS_STAGE02_CONSTRAINT_GUIDED,stage02_constraint_guided,0c7b67d6f0b038d803ac018fe78d827ff85f93da,False,5f2508b8a49aa0d538c56e3bf2c45ad03534e7d9eec3cc935b786488d2655c61,e1840ebd3945bac63a1a1db5e13438dc2d1aad0b75fff316f3a4685d50583551,0e5a3dffffbd3c516b528ef32ba1a488b817d2f151fc3e8c81023814de1c103a,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,f7c545565e84a7b0618b32b9a5aee7886d1913f37a476f28159690504dd362a0,e3a890065105f978187e532642c4442522215e02,False,8e005caaaf6471a4505588d88c7f0f5e0d4ebffa,False,2026-07-13T21:37:21.503429+00:00,2026-07-13T21:37:51.569052+00:00,30.0,1000,1,"vehicles,distance,charging_time,charging_count","[20, 1735.080023474, 396.51781678, 23]",20,1735.0800234735668,396.5178167803147,23,30.00394216598943,0.5201680409954861,18.363771499993163,310,310,237,50,73,1681,1681,1681,1681,32349,98,34128,5,580966,84128,67754,429084,496838,"{""capacity_prefilter"": 5809, ""forward_time_window_prefilter"": 491029}",pass,,5014192128,feasible,True,,raw/r101_21-alns_stage02_constraint_guided-2014.json,solutions/r101_21-alns_stage02_constraint_guided-2014.json,traces/r101_21-alns_stage02_constraint_guided-2014.json,events/r101_21-alns_stage02_constraint_guided-2014.jsonl,environments/r101_21-alns_stage02_constraint_guided-2014.json
1,stage031_cheap_screening_formal01,r101_21-alns_stage02_constraint_guided-2015,formal,r101_21,2015,ALNS_STAGE02_CONSTRAINT_GUIDED,stage02_constraint_guided,0c7b67d6f0b038d803ac018fe78d827ff85f93da,False,5f2508b8a49aa0d538c56e3bf2c45ad03534e7d9eec3cc935b786488d2655c61,e1840ebd3945bac63a1a1db5e13438dc2d1aad0b75fff316f3a4685d50583551,0e5a3dffffbd3c516b528ef32ba1a488b817d2f151fc3e8c81023814de1c103a,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,5250c5c949c05c0a7eaaf430305b54464de9ce019df0d06dd14e915f4c1c9066,e3a890065105f978187e532642c4442522215e02,False,8e005caaaf6471a4505588d88c7f0f5e0d4ebffa,False,2026-07-13T21:37:59.761154+00:00,2026-07-13T21:38:29.848866+00:00,30.0,1000,1,"vehicles,distance,charging_time,charging_count","[20, 1760.928139464, 429.112245686, 23]",20,1760.928139464107,429.1122456863273,23,30.013727708996157,0.5215969169948949,23.930275459002587,361,361,297,51,64,1549,1549,1549,1549,44343,86,45978,9,692501,102595,59159,530747,589906,"{""capacity_prefilter"": 3066, ""forward_time_window_prefilter"": 586840}",pass,,5014192128,feasible,True,,raw/r101_21-alns_stage02_constraint_guided-2015.json,solutions/r101_21-alns_stage02_constraint_guided-2015.json,traces/r101_21-alns_stage02_constraint_guided-2015.json,events/r101_21-alns_stage02_constraint_guided-2015.jsonl,environments/r101_21-alns_stage02_constraint_guided-2015.json
1,stage031_cheap_screening_formal01,r101_21-alns_stage02_constraint_guided-2016,formal,r101_21,2016,ALNS_STAGE02_CONSTRAINT_GUIDED,stage02_constraint_guided,0c7b67d6f0b038d803ac018fe78d827ff85f93da,False,5f2508b8a49aa0d538c56e3bf2c45ad03534e7d9eec3cc935b786488d2655c61,e1840ebd3945bac63a1a1db5e13438dc2d1aad0b75fff316f3a4685d50583551,0e5a3dffffbd3c516b528ef32ba1a488b817d2f151fc3e8c81023814de1c103a,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,ea2d1535eb8519014c0d172f5398e4481545ae6f02cfca28f6671f0227b76b31,e3a890065105f978187e532642c4442522215e02,False,8e005caaaf6471a4505588d88c7f0f5e0d4ebffa,False,2026-07-13T21:38:39.422031+00:00,2026-07-13T21:39:09.521169+00:00,30.0,1000,1,"vehicles,distance,charging_time,charging_count","[20, 1718.126450884, 387.496489613, 24]",20,1718.1264508838335,387.4964896133524,24,30.00045541700092,0.5246386250073556,10.802440708997892,340,340,253,42,87,1569,1569,1569,1569,37325,98,38992,9,596374,90261,56580,449533,506113,"{""capacity_prefilter"": 3555, ""forward_time_window_prefilter"": 502558}",pass,,5014192128,feasible,True,,raw/r101_21-alns_stage02_constraint_guided-2016.json,solutions/r101_21-alns_stage02_constraint_guided-2016.json,traces/r101_21-alns_stage02_constraint_guided-2016.json,events/r101_21-alns_stage02_constraint_guided-2016.jsonl,environments/r101_21-alns_stage02_constraint_guided-2016.json
1,stage031_cheap_screening_formal01,r103C10-alns_stage02_constraint_guided-2014,formal,r103C10,2014,ALNS_STAGE02_CONSTRAINT_GUIDED,stage02_constraint_guided,0c7b67d6f0b038d803ac018fe78d827ff85f93da,False,5f2508b8a49aa0d538c56e3bf2c45ad03534e7d9eec3cc935b786488d2655c61,e1840ebd3945bac63a1a1db5e13438dc2d1aad0b75fff316f3a4685d50583551,00debfb0e1fa34796b1644a045a064f52cb1f35052df9faa485db4b4f5ff512e,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,6e8526426f5a42ed556b29ee648705af381e1b2af209e1f2cd7a9a0de60f714c,e3a890065105f978187e532642c4442522215e02,False,8e005caaaf6471a4505588d88c7f0f5e0d4ebffa,False,2026-07-13T21:34:25.240527+00:00,2026-07-13T21:34:26.577315+00:00,30.0,1000,1,"vehicles,distance,charging_time,charging_count","[2, 209.465301215, 47.758552329, 2]",2,209.46530121548315,47.75855232877666,2,1.319687208000687,0.018061916998703964,0.3173702920030337,1000,1000,758,7,242,636,636,636,636,22566,249,23451,0,63394,36608,1258,25528,26786,"{""forward_time_window_prefilter"": 26786}",pass,,3362996224,feasible,True,,raw/r103C10-alns_stage02_constraint_guided-2014.json,solutions/r103C10-alns_stage02_constraint_guided-2014.json,traces/r103C10-alns_stage02_constraint_guided-2014.json,events/r103C10-alns_stage02_constraint_guided-2014.jsonl,environments/r103C10-alns_stage02_constraint_guided-2014.json
1,stage031_cheap_screening_formal01,r103C10-alns_stage02_constraint_guided-2015,formal,r103C10,2015,ALNS_STAGE02_CONSTRAINT_GUIDED,stage02_constraint_guided,0c7b67d6f0b038d803ac018fe78d827ff85f93da,False,5f2508b8a49aa0d538c56e3bf2c45ad03534e7d9eec3cc935b786488d2655c61,e1840ebd3945bac63a1a1db5e13438dc2d1aad0b75fff316f3a4685d50583551,00debfb0e1fa34796b1644a045a064f52cb1f35052df9faa485db4b4f5ff512e,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,3c7ab9b3e5aefde419b99f8f52667b3264060abb3b5a65b36850d52dedfb4cda,e3a890065105f978187e532642c4442522215e02,False,8e005caaaf6471a4505588d88c7f0f5e0d4ebffa,False,2026-07-13T21:34:27.842564+00:00,2026-07-13T21:34:29.170085+00:00,30.0,1000,1,"vehicles,distance,charging_time,charging_count","[2, 207.051154172, 49.247992351, 3]",2,207.0511541721048,49.24799235093133,3,1.3141875000001164,0.017957125004613772,0.14025995800329838,1000,1000,601,71,399,927,927,927,927,24134,237,25298,0,62837,36440,1750,24647,26397,"{""forward_time_window_prefilter"": 26397}",pass,,3542237184,feasible,True,,raw/r103C10-alns_stage02_constraint_guided-2015.json,solutions/r103C10-alns_stage02_constraint_guided-2015.json,traces/r103C10-alns_stage02_constraint_guided-2015.json,events/r103C10-alns_stage02_constraint_guided-2015.jsonl,environments/r103C10-alns_stage02_constraint_guided-2015.json
1,stage031_cheap_screening_formal01,r103C10-alns_stage02_constraint_guided-2016,formal,r103C10,2016,ALNS_STAGE02_CONSTRAINT_GUIDED,stage02_constraint_guided,0c7b67d6f0b038d803ac018fe78d827ff85f93da,False,5f2508b8a49aa0d538c56e3bf2c45ad03534e7d9eec3cc935b786488d2655c61,e1840ebd3945bac63a1a1db5e13438dc2d1aad0b75fff316f3a4685d50583551,00debfb0e1fa34796b1644a045a064f52cb1f35052df9faa485db4b4f5ff512e,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,97b63593d12ab0603557514a8923c35b84c5b976df36c8d454ea682c45ec8dc7,e3a890065105f978187e532642c4442522215e02,False,8e005caaaf6471a4505588d88c7f0f5e0d4ebffa,False,2026-07-13T21:34:30.401047+00:00,2026-07-13T21:34:31.790421+00:00,30.0,1000,1,"vehicles,distance,charging_time,charging_count","[2, 207.051154172, 49.247992351, 3]",2,207.0511541721048,49.24799235093133,3,1.3763300409918884,0.017971665991353802,0.2311561249953229,1000,1000,710,54,290,1005,1005,1005,1005,22697,189,23891,0,62701,36387,2008,24306,26314,"{""forward_time_window_prefilter"": 26314}",pass,,3668099072,feasible,True,,raw/r103C10-alns_stage02_constraint_guided-2016.json,solutions/r103C10-alns_stage02_constraint_guided-2016.json,traces/r103C10-alns_stage02_constraint_guided-2016.json,events/r103C10-alns_stage02_constraint_guided-2016.jsonl,environments/r103C10-alns_stage02_constraint_guided-2016.json
1,stage031_cheap_screening_formal01,r105C15-alns_stage02_constraint_guided-2014,formal,r105C15,2014,ALNS_STAGE02_CONSTRAINT_GUIDED,stage02_constraint_guided,0c7b67d6f0b038d803ac018fe78d827ff85f93da,False,5f2508b8a49aa0d538c56e3bf2c45ad03534e7d9eec3cc935b786488d2655c61,e1840ebd3945bac63a1a1db5e13438dc2d1aad0b75fff316f3a4685d50583551,937f3e630e6afef1a148dc223dd1d6ad2d11cfff557803e68a50e981e3ceaa44,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,64ea60eb6e0dfc94d8534cb69b3d9939724ce6b6f43bd19f5ea4334a6d9b3570,e3a890065105f978187e532642c4442522215e02,False,8e005caaaf6471a4505588d88c7f0f5e0d4ebffa,False,2026-07-13T21:34:57.925334+00:00,2026-07-13T21:34:59.907791+00:00,30.0,1000,1,"vehicles,distance,charging_time,charging_count","[4, 336.1536021, 80.684092212, 4]",4,336.1536020996758,80.68409221221032,4,1.9510227919963654,0.023994792005396448,0.34540691699658055,1000,1000,884,30,116,449,449,449,449,35791,8,36248,0,176994,47725,2900,126369,129269,"{""forward_time_window_prefilter"": 129269}",pass,,5014192128,feasible,True,,raw/r105C15-alns_stage02_constraint_guided-2014.json,solutions/r105C15-alns_stage02_constraint_guided-2014.json,traces/r105C15-alns_stage02_constraint_guided-2014.json,events/r105C15-alns_stage02_constraint_guided-2014.jsonl,environments/r105C15-alns_stage02_constraint_guided-2014.json
1,stage031_cheap_screening_formal01,r105C15-alns_stage02_constraint_guided-2015,formal,r105C15,2015,ALNS_STAGE02_CONSTRAINT_GUIDED,stage02_constraint_guided,0c7b67d6f0b038d803ac018fe78d827ff85f93da,False,5f2508b8a49aa0d538c56e3bf2c45ad03534e7d9eec3cc935b786488d2655c61,e1840ebd3945bac63a1a1db5e13438dc2d1aad0b75fff316f3a4685d50583551,937f3e630e6afef1a148dc223dd1d6ad2d11cfff557803e68a50e981e3ceaa44,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,9dd4244380d8ebc747b306fa0e6a5e690bcf61ed0f17a981aed10c87bc24f254,e3a890065105f978187e532642c4442522215e02,False,8e005caaaf6471a4505588d88c7f0f5e0d4ebffa,False,2026-07-13T21:35:02.744515+00:00,2026-07-13T21:35:05.012004+00:00,30.0,1000,1,"vehicles,distance,charging_time,charging_count","[4, 338.888543976, 80.684092212, 4]",4,338.8885439761397,80.68409221221032,4,2.243046374991536,0.023955540993483737,0.5820032909978181,1000,1000,771,34,229,540,540,540,540,37473,33,38046,0,178890,50942,3867,124081,127948,"{""forward_time_window_prefilter"": 127948}",pass,,5014192128,feasible,True,,raw/r105C15-alns_stage02_constraint_guided-2015.json,solutions/r105C15-alns_stage02_constraint_guided-2015.json,traces/r105C15-alns_stage02_constraint_guided-2015.json,events/r105C15-alns_stage02_constraint_guided-2015.jsonl,environments/r105C15-alns_stage02_constraint_guided-2015.json
1,stage031_cheap_screening_formal01,r105C15-alns_stage02_constraint_guided-2016,formal,r105C15,2016,ALNS_STAGE02_CONSTRAINT_GUIDED,stage02_constraint_guided,0c7b67d6f0b038d803ac018fe78d827ff85f93da,False,5f2508b8a49aa0d538c56e3bf2c45ad03534e7d9eec3cc935b786488d2655c61,e1840ebd3945bac63a1a1db5e13438dc2d1aad0b75fff316f3a4685d50583551,937f3e630e6afef1a148dc223dd1d6ad2d11cfff557803e68a50e981e3ceaa44,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,a5097962fee8c43ff987eed16337ef1b13facde67ff469b1e79e85fb5a97663c,e3a890065105f978187e532642c4442522215e02,False,8e005caaaf6471a4505588d88c7f0f5e0d4ebffa,False,2026-07-13T21:35:07.776075+00:00,2026-07-13T21:35:09.814989+00:00,30.0,1000,1,"vehicles,distance,charging_time,charging_count","[4, 336.1536021, 80.684092212, 4]",4,336.1536020996758,80.68409221221032,4,2.013673875000677,0.0240129580051871,0.8260140420024982,1000,1000,817,39,183,544,544,544,544,35368,11,35923,0,169574,47610,4228,117736,121964,"{""forward_time_window_prefilter"": 121964}",pass,,5014192128,feasible,True,,raw/r105C15-alns_stage02_constraint_guided-2016.json,solutions/r105C15-alns_stage02_constraint_guided-2016.json,traces/r105C15-alns_stage02_constraint_guided-2016.json,events/r105C15-alns_stage02_constraint_guided-2016.jsonl,environments/r105C15-alns_stage02_constraint_guided-2016.json
1,stage031_cheap_screening_formal01,r105C5-alns_stage02_constraint_guided-2014,formal,r105C5,2014,ALNS_STAGE02_CONSTRAINT_GUIDED,stage02_constraint_guided,0c7b67d6f0b038d803ac018fe78d827ff85f93da,False,5f2508b8a49aa0d538c56e3bf2c45ad03534e7d9eec3cc935b786488d2655c61,e1840ebd3945bac63a1a1db5e13438dc2d1aad0b75fff316f3a4685d50583551,eb27ec04e799ee6d39dee3d66f15128e197811afa8c664295acbdf6444176434,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,d4c45e00680006924565eba36f515ad3fcfb2c0f73f96e19f3f45b2091e643a9,e3a890065105f978187e532642c4442522215e02,False,8e005caaaf6471a4505588d88c7f0f5e0d4ebffa,False,2026-07-13T21:34:09.624452+00:00,2026-07-13T21:34:09.833879+00:00,30.0,1000,1,"vehicles,distance,charging_time,charging_count","[2, 156.082069464, 44.159902941, 2]",2,156.08206946417084,44.159902941361445,2,0.20637333299964666,0.0017705830105114728,0.0017705830105114728,1000,1000,876,3,124,38,38,38,38,5823,0,5861,0,13708,7355,46,6307,6353,"{""forward_time_window_prefilter"": 6353}",pass,,2342420480,feasible,True,,raw/r105C5-alns_stage02_constraint_guided-2014.json,solutions/r105C5-alns_stage02_constraint_guided-2014.json,traces/r105C5-alns_stage02_constraint_guided-2014.json,events/r105C5-alns_stage02_constraint_guided-2014.jsonl,environments/r105C5-alns_stage02_constraint_guided-2014.json
1,stage031_cheap_screening_formal01,r105C5-alns_stage02_constraint_guided-2015,formal,r105C5,2015,ALNS_STAGE02_CONSTRAINT_GUIDED,stage02_constraint_guided,0c7b67d6f0b038d803ac018fe78d827ff85f93da,False,5f2508b8a49aa0d538c56e3bf2c45ad03534e7d9eec3cc935b786488d2655c61,e1840ebd3945bac63a1a1db5e13438dc2d1aad0b75fff316f3a4685d50583551,eb27ec04e799ee6d39dee3d66f15128e197811afa8c664295acbdf6444176434,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,b599f198bde162faa32399cac4b4b7430a5e56be2cd1088a3ebb17159c2a3664,e3a890065105f978187e532642c4442522215e02,False,8e005caaaf6471a4505588d88c7f0f5e0d4ebffa,False,2026-07-13T21:34:10.132900+00:00,2026-07-13T21:34:10.346375+00:00,30.0,1000,1,"vehicles,distance,charging_time,charging_count","[2, 156.082069464, 44.159902941, 2]",2,156.08206946417084,44.159902941361445,2,0.21016133298689965,0.001775249998900108,0.001775249998900108,1000,1000,890,3,110,38,38,38,38,5812,0,5850,0,13557,7343,46,6168,6214,"{""forward_time_window_prefilter"": 6214}",pass,,2371010560,feasible,True,,raw/r105C5-alns_stage02_constraint_guided-2015.json,solutions/r105C5-alns_stage02_constraint_guided-2015.json,traces/r105C5-alns_stage02_constraint_guided-2015.json,events/r105C5-alns_stage02_constraint_guided-2015.jsonl,environments/r105C5-alns_stage02_constraint_guided-2015.json
1,stage031_cheap_screening_formal01,r105C5-alns_stage02_constraint_guided-2016,formal,r105C5,2016,ALNS_STAGE02_CONSTRAINT_GUIDED,stage02_constraint_guided,0c7b67d6f0b038d803ac018fe78d827ff85f93da,False,5f2508b8a49aa0d538c56e3bf2c45ad03534e7d9eec3cc935b786488d2655c61,e1840ebd3945bac63a1a1db5e13438dc2d1aad0b75fff316f3a4685d50583551,eb27ec04e799ee6d39dee3d66f15128e197811afa8c664295acbdf6444176434,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,1cc919e0d9f2bf2127770c6e6b88f0754412a1c6d2f3db57a7ef4d795233deb1,e3a890065105f978187e532642c4442522215e02,False,8e005caaaf6471a4505588d88c7f0f5e0d4ebffa,False,2026-07-13T21:34:10.634933+00:00,2026-07-13T21:34:10.848572+00:00,30.0,1000,1,"vehicles,distance,charging_time,charging_count","[2, 156.082069464, 44.159902941, 2]",2,156.08206946417084,44.159902941361445,2,0.21037341699411627,0.0017942499980563298,0.0017942499980563298,1000,1000,881,5,119,38,38,38,38,5876,0,5914,0,13891,7483,43,6365,6408,"{""forward_time_window_prefilter"": 6408}",pass,,2387935232,feasible,True,,raw/r105C5-alns_stage02_constraint_guided-2016.json,solutions/r105C5-alns_stage02_constraint_guided-2016.json,traces/r105C5-alns_stage02_constraint_guided-2016.json,events/r105C5-alns_stage02_constraint_guided-2016.jsonl,environments/r105C5-alns_stage02_constraint_guided-2016.json
1,stage031_cheap_screening_formal01,rc101_21-alns_stage02_constraint_guided-2014,formal,rc101_21,2014,ALNS_STAGE02_CONSTRAINT_GUIDED,stage02_constraint_guided,0c7b67d6f0b038d803ac018fe78d827ff85f93da,False,5f2508b8a49aa0d538c56e3bf2c45ad03534e7d9eec3cc935b786488d2655c61,e1840ebd3945bac63a1a1db5e13438dc2d1aad0b75fff316f3a4685d50583551,272a3e58d53d4ba9516f01506164cf8a9b98bfeeb8dbd1fd62f6557e4c98e3a1,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,3ac12332425bdc22ed4b7700e8d5613963a11251b0b39dacfbe03d46b04c4660,e3a890065105f978187e532642c4442522215e02,False,8e005caaaf6471a4505588d88c7f0f5e0d4ebffa,False,2026-07-13T21:39:17.862185+00:00,2026-07-13T21:39:47.933765+00:00,30.0,1000,1,"vehicles,distance,charging_time,charging_count","[18, 1864.134231279, 339.406152772, 21]",18,1864.134231279061,339.4061527723575,21,30.000430208005127,0.5576763749995735,18.411634667005274,193,193,142,35,51,1763,1763,1763,1763,19709,96,21568,9,381375,28750,45132,307493,352625,"{""capacity_prefilter"": 12348, ""forward_time_window_prefilter"": 340277}",pass,,5014192128,feasible,True,,raw/rc101_21-alns_stage02_constraint_guided-2014.json,solutions/rc101_21-alns_stage02_constraint_guided-2014.json,traces/rc101_21-alns_stage02_constraint_guided-2014.json,events/rc101_21-alns_stage02_constraint_guided-2014.jsonl,environments/rc101_21-alns_stage02_constraint_guided-2014.json
1,stage031_cheap_screening_formal01,rc101_21-alns_stage02_constraint_guided-2015,formal,rc101_21,2015,ALNS_STAGE02_CONSTRAINT_GUIDED,stage02_constraint_guided,0c7b67d6f0b038d803ac018fe78d827ff85f93da,False,5f2508b8a49aa0d538c56e3bf2c45ad03534e7d9eec3cc935b786488d2655c61,e1840ebd3945bac63a1a1db5e13438dc2d1aad0b75fff316f3a4685d50583551,272a3e58d53d4ba9516f01506164cf8a9b98bfeeb8dbd1fd62f6557e4c98e3a1,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,aa28c1abb93e118b825d224498c4ecbd7435e64eb9e11128ca9316d6df8adc81,e3a890065105f978187e532642c4442522215e02,False,8e005caaaf6471a4505588d88c7f0f5e0d4ebffa,False,2026-07-13T21:39:52.959429+00:00,2026-07-13T21:40:23.018247+00:00,30.0,1000,1,"vehicles,distance,charging_time,charging_count","[17, 1858.973974128, 299.399931109, 19]",17,1858.973974128026,299.3999311085514,19,30.010903041998972,0.5288382500002626,28.17486449998978,208,208,143,35,65,1682,1682,1682,1682,21329,96,23107,5,463650,30436,50621,382593,433214,"{""capacity_prefilter"": 16815, ""forward_time_window_prefilter"": 416399}",pass,,5014192128,feasible,True,,raw/rc101_21-alns_stage02_constraint_guided-2015.json,solutions/rc101_21-alns_stage02_constraint_guided-2015.json,traces/rc101_21-alns_stage02_constraint_guided-2015.json,events/rc101_21-alns_stage02_constraint_guided-2015.jsonl,environments/rc101_21-alns_stage02_constraint_guided-2015.json
1,stage031_cheap_screening_formal01,rc101_21-alns_stage02_constraint_guided-2016,formal,rc101_21,2016,ALNS_STAGE02_CONSTRAINT_GUIDED,stage02_constraint_guided,0c7b67d6f0b038d803ac018fe78d827ff85f93da,False,5f2508b8a49aa0d538c56e3bf2c45ad03534e7d9eec3cc935b786488d2655c61,e1840ebd3945bac63a1a1db5e13438dc2d1aad0b75fff316f3a4685d50583551,272a3e58d53d4ba9516f01506164cf8a9b98bfeeb8dbd1fd62f6557e4c98e3a1,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,a239a332638a8265ee3117d39807e48286e50b2527687f29c8ca6d54e02c756e,e3a890065105f978187e532642c4442522215e02,False,8e005caaaf6471a4505588d88c7f0f5e0d4ebffa,False,2026-07-13T21:40:29.278984+00:00,2026-07-13T21:40:59.334250+00:00,30.0,1000,1,"vehicles,distance,charging_time,charging_count","[18, 1894.526198406, 371.87065287, 23]",18,1894.5261984055348,371.87065287046704,23,30.000451750005595,0.5329476670012809,29.879469625011552,193,193,139,37,54,1737,1737,1737,1737,20185,96,22018,10,354737,28577,46115,280045,326160,"{""capacity_prefilter"": 10604, ""forward_time_window_prefilter"": 315556}",pass,,5014192128,feasible,True,,raw/rc101_21-alns_stage02_constraint_guided-2016.json,solutions/rc101_21-alns_stage02_constraint_guided-2016.json,traces/rc101_21-alns_stage02_constraint_guided-2016.json,events/rc101_21-alns_stage02_constraint_guided-2016.jsonl,environments/rc101_21-alns_stage02_constraint_guided-2016.json
